"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2021/ 2022 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
,,,,, ,,,,,,
№,Район,Код,Училище,Код на паралелката,Име на паралелката,Тип,Балообразуване,Брой паралелки,На общо основание,Младежи,Девойки
280,Сердика,2220014,"14. СРЕДНО УЧИЛИЩЕ ""Проф. д-р Асен Златаров"", ГР.СОФИЯ",1312,"Обществени науки - АЕ, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
281,Сердика,2220029,"29. Средно училище  ""Кузман Шапкарев"", ГР.СОФИЯ",2408,"Софтуерни и хардуерни науки - АЕ интензивно, РЕ/ФЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
282,Сердика,2220029,"29. Средно училище  ""Кузман Шапкарев"", ГР.СОФИЯ",3515,Софтуерни и хардуерни науки,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
283,Сердика,2220059,"59 ОБЕДИНЕНО УЧИЛИЩЕ  ""ВАСИЛ ЛЕВСКИ"", ГР.СОФИЯ",1530,Готвач,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
284,Сердика,2204311,"Профилирана гимназия с интензивно изучаване на румънски език  ""МИХАЙ ЕМИНЕСКУ"", ГР.СОФИЯ",2934,"Чужди езици - РумЕ интензивно, АЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
285,Сердика,2204311,"Профилирана гимназия с интензивно изучаване на румънски език  ""МИХАЙ ЕМИНЕСКУ"", ГР.СОФИЯ",2935,Чужди езици - ИЕ интензивно РумЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
286,Сердика,2220308,"Профилирана гимназия за изобразителни изкуства  ""Професор Николай Райнов"", ГР.СОФИЯ",1572,Компютърна графика,професионална,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
287,Слатина,2221023,"23 Средно училище ""Фредерик Жолио-Кюри"", ГР.СОФИЯ",0916,"Чужди езици - ИтЕ интензивно, АЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
288,Слатина,2221023,"23 Средно училище ""Фредерик Жолио-Кюри"", ГР.СОФИЯ",0930,"Предприемачески - АЕ, ИтЕ/ФЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
289,Слатина,2221023,"23 Средно училище ""Фредерик Жолио-Кюри"", ГР.СОФИЯ",0939,"Икономическо развитие - АЕ, ИтЕ/ФЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),1,26,0,0
290,Слатина,2221031,"31 Средно училище за чужди езици  и математика ""Иван Вазов"", ГР.СОФИЯ",2755,Чужди езици - АЕ интензивно   ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
291,Слатина,2221031,"31 Средно училище за чужди езици  и математика ""Иван Вазов"", ГР.СОФИЯ",2759,Чужди езици - НЕ интензивно   АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
292,Слатина,2221031,"31 Средно училище за чужди езици  и математика ""Иван Вазов"", ГР.СОФИЯ",2766,Чужди езици - ИЕ интензивно   АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
293,Слатина,2221031,"31 Средно училище за чужди езици  и математика ""Иван Вазов"", ГР.СОФИЯ",3018,"Математически - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
294,Слатина,2221093,"93-то Средно училище ""Александър Теодоров - Балан"", ГР.СОФИЯ",2876,"Обществени науки - РЕ интензивно, АЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * ИЦ + 1 * ИТ),1,26,0,0
295,Слатина,2221093,"93-то Средно училище ""Александър Теодоров - Балан"", ГР.СОФИЯ",2878,"Обществени науки - АЕ интензивно, РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
296,Слатина,2221094,"94 СРЕДНО УЧИЛИЩЕ ""Димитър Страшимиров"", ГР.СОФИЯ",2525,Предприемачески,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ГИ),1,26,0,0
297,Слатина,2221094,"94 СРЕДНО УЧИЛИЩЕ ""Димитър Страшимиров"", ГР.СОФИЯ",2535,Производство на облекло от текстил,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИИ),1,26,0,0
298,Слатина,2221094,"94 СРЕДНО УЧИЛИЩЕ ""Димитър Страшимиров"", ГР.СОФИЯ",2539,Логистика на товари и услуги,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ГИ),2,52,0,0
299,Слатина,2221138,"138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ"", ГР.СОФИЯ",1354,Математически - АЕ интензивно ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
300,Слатина,2221138,"138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ"", ГР.СОФИЯ",2451,Чужди езици - КитЕ интензивно    АЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
301,Слатина,2221138,"138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ"", ГР.СОФИЯ",2456,Чужди езици - ЯЕ интензивно   АЕ,профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
302,Слатина,2221138,"138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ"", ГР.СОФИЯ",2466,Организация на туризма и свободното време - АЕ интензивно КорЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
303,Слатина,2221157,"157 Гимназия с изучаване на чужд език ""Сесар Вайехо"", ГР.СОФИЯ",1023,"Чужди езици - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),5,130,0,0
304,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",2153,"Автотранспортна техника - техник АЕ (дуална), РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
305,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",2165,"Автомобилна мехатроника - АЕ, РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
306,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",2178,"Ремонт на летателни апарати - АЕ, РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
307,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",2187,"Спедиция транспортна и складова логистика - АЕ (дневна), НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
308,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",2212,"Спедиция транспортна и складова логистика - АЕ (дуална), НЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
309,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",3500,"Автотранспортна техника - техник АЕ (дневна), РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
310,Слатина,2221430,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ ""МАКГАХАН"", ГР.СОФИЯ",3503,"Металургия на цветните метали - АЕ  (дуална), РЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
311,Средец,2222007,"7. СРЕДНО УЧИЛИЩЕ  ""СВ. СЕДМОЧИСЛЕНИЦИ"", ГР.СОФИЯ",0359,"Чужди езици - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
312,Средец,2222007,"7. СРЕДНО УЧИЛИЩЕ  ""СВ. СЕДМОЧИСЛЕНИЦИ"", ГР.СОФИЯ",0360,Чужди езици - АЕ интензивно НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
313,Средец,2222007,"7. СРЕДНО УЧИЛИЩЕ  ""СВ. СЕДМОЧИСЛЕНИЦИ"", ГР.СОФИЯ",0361,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
314,Средец,2222007,"7. СРЕДНО УЧИЛИЩЕ  ""СВ. СЕДМОЧИСЛЕНИЦИ"", ГР.СОФИЯ",0363,"Чужди езици - АЕ интензивно, ФЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
315,Средец,2222009,"9 Френска езикова гимназия  ""Алфонс дьо Ламартин"", ГР.СОФИЯ",2158,Чужди езици - ФЕ интензивно   АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3,0,39,39
316,Средец,2222009,"9 Френска езикова гимназия  ""Алфонс дьо Ламартин"", ГР.СОФИЯ",2163,Чужди езици - ФЕ интензивно   ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),3,0,39,39
317,Средец,2222009,"9 Френска езикова гимназия  ""Алфонс дьо Ламартин"", ГР.СОФИЯ",2168,Чужди езици - ФЕ интензивно   НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
318,Средец,2222012,"12 Средно  училище "" Цар Иван Асен II"", ГР.СОФИЯ",2159,"Природни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
319,Средец,2222012,"12 Средно  училище "" Цар Иван Асен II"", ГР.СОФИЯ",2209,"Чужди езици - НЕ интензивно, АЕ/РЕ",профилирана,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ЧЕз),1,26,0,0
320,Средец,2222012,"12 Средно  училище "" Цар Иван Асен II"", ГР.СОФИЯ",2215,"Предприемачески - ФЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * ИТ),1,26,0,0
321,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",1358,"Хумантарни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
322,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",1362,"Хуманитарни науки - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
323,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",1364,"Природни науки - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
324,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",1365,"Природни науки - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
325,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",1366,"Предприемачески - АЕ интензивно, ИЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
326,Средец,2222127,"127. Средно училище ""Иван Николаевич Денкоглу"", ГР.СОФИЯ",3148,"Предприемачески - ИЕ интензивно, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
327,Средец,2222133,"133 Средно училище  „Александър Сергеевич Пушкин”, ГР.СОФИЯ",2269,"Математически - АЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
328,Средец,2222133,"133 Средно училище  „Александър Сергеевич Пушкин”, ГР.СОФИЯ",2270,"Чужди езици - ФЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
329,Средец,2222133,"133 Средно училище  „Александър Сергеевич Пушкин”, ГР.СОФИЯ",2272,"Чужди езици - РЕ интензивно, АЕ ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
330,Студентски,2223055,"55 СРЕДНО УЧИЛИЩЕ  ""ПЕТКО КАРАВЕЛОВ"", ГР.СОФИЯ",2144,"Софтуерни и хардуерни науки - АЕ интензивно, НЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ИТ + 1 * ЧЕз),2,52,0,0
331,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0707,Оптически комуникационни системи - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
332,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0722,Компютърни мрежи - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
333,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0730,Компютърна техника и технологии - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
334,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0738,Системно програмиране - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
335,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0743,Приложно програмиране - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
336,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",0746,Икономическа информатика - АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
337,Студентски,2223431,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТЕЛЕКОМУНИКАЦИИ, ГР.СОФИЯ",3215,Телекомуникационни системи-АЕ,професионална,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),1,26,0,0
338,Триадица,2224022,"22 Средно езиково училище  ""Георги Стойков Раковски"", ГР.СОФИЯ",2565,Чужди езици - АЕ интензивно ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
339,Триадица,2224022,"22 Средно езиково училище  ""Георги Стойков Раковски"", ГР.СОФИЯ",2577,Чужди езици - ИЕ интензивно АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,52,0,0
340,Триадица,2224022,"22 Средно езиково училище  ""Георги Стойков Раковски"", ГР.СОФИЯ",3017,Чужди езици - АЕ интензивно НЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,26,0,0
341,Триадица,2224022,"22 Средно езиково училище  ""Георги Стойков Раковски"", ГР.СОФИЯ",3635,"Природни науки ИЕ - интензивно АЕ, БЗО, ХООС",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),1,26,0,0
342,Триадица,2224047,"47 Средно училище ""Христо Груев Данов"", ГР.СОФИЯ",0515,"Предприемачески - АЕ интензивно, РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ИТ),1,26,0,0
343,Триадица,2224073,"73.СУ с преподаване на чужди езици  ""Владислав Граматик"", ГР.СОФИЯ",2651,Чужди езици - НЕ интензивно РЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
344,Триадица,2224073,"73.СУ с преподаване на чужди езици  ""Владислав Граматик"", ГР.СОФИЯ",2656,Чужди езици - НЕ интензивно ФЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
345,Триадица,2224073,"73.СУ с преподаване на чужди езици  ""Владислав Граматик"", ГР.СОФИЯ",2658,Чужди езици - НЕ интензивно АЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
346,Триадица,2224121,"121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ"", ГР.СОФИЯ",2637,Софтуерни и хардуерни науки - АЕ  ИЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
347,Триадица,2224121,"121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ"", ГР.СОФИЯ",2642,"Предприемачески - АЕ, ИЕ/РЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ЧЕз),1,26,0,0
348,Триадица,2224121,"121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ"", ГР.СОФИЯ",2647,"Софтуерни и хардуерни науки - ИЕ, АЕ",профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
349,Триадица,2224121,"121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ"", ГР.СОФИЯ",3679,Софтуерни и хардуерни науки - АЕ  РЕ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ИТ),1,26,0,0
350,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2018,Чужди езици - АЕ интензивно НЕ М ФА,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
351,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2020,Чужди езици - АЕ интензивно НЕ БЕЛ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
352,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2022,Чужди езици - АЕ интензивно НЕ БЗО ХООС,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
353,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2025,Чужди езици АЕ интензивно ИЕ М ГИ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
354,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2028,Чужди езици - АЕ интензивно ИЕ ИЦ БЕЛ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
355,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2030,Чужди езици - АЕ интензивно ИЕ ИЦ ГИ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
356,Триадица,2206302,"Втора английска езикова гимназия  ""Томас Джеферсън"", ГР.СОФИЯ",2034,Чужди езици - АЕ интензивно РЕ М ИТ,профилирана,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
357,Триадица,2224432,"Професионална гимназия по дизайн ""Елисавета Вазова"", ГР.СОФИЯ",1227,Моден дизайн - ФЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
358,Триадица,2224432,"Професионална гимназия по дизайн ""Елисавета Вазова"", ГР.СОФИЯ",1290,Интериорен дизайн- НЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
359,Триадица,2224432,"Професионална гимназия по дизайн ""Елисавета Вазова"", ГР.СОФИЯ",1292,Интериорен дизайн - ИтЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
360,Триадица,2224432,"Професионална гимназия по дизайн ""Елисавета Вазова"", ГР.СОФИЯ",1294,Графичен дизайн - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
361,Триадица,2224432,"Професионална гимназия по дизайн ""Елисавета Вазова"", ГР.СОФИЯ",1296,Рекламна графика - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * ИТ),1,26,0,0
362,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0751,"Банково дело - АЕ интензивно, ФЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
363,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0775,"Застрахователно и осигурително дело - НЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
364,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0777,"Оперативно счетоводство - РЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
365,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0779,"Бизнес администрация - ИЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
366,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0788,"Електронна търговия - АЕ интензивно, ФЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),2,0,26,26
367,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0802,"Икономическа информатика - АЕ интензивно, ФЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
368,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0933,"Банково дело - ФЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
369,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0937,"Банково дело - НЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
370,Триадица,2224433,"НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ, ГР.СОФИЯ",0941,"Електронна търговия - РЕ интензивно, АЕ",професионална,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),1,0,13,13
,,,,,,,,,,,
,,,,,,,,,,,
,,,ЛЕГЕНДА НА ИЗПОЛЗВАНИТЕ СЪКРАЩЕНИЯ:,,,,,,,,
,,,АЕ - английски език,,БЕЛ - български език и литература,,,,,,
,,,НЕ - немски език,,М или МАТ - математика,,,,,,
,,,ФЕ - френски език,,ФА - физика и астрономия,,,,,,
,,,РЕ - руски език,,БЗО - биология и здравно образование,,,,,,
,,,ИЕ - испански език,,ИЦ - история и цивилизации,,,,,,
,,,ИтЕ - италиански език,,ХООС - химия и опазване на околната среда,,,,,,
,,,ЯЕ - японски език,,ГИ - география и икономика,,,,,,
,,,КитЕ - китайски език,,ИТ - информационни технологии,,,,,,
,,,КорЕ - корейски език,,Инф - информатика,,,,,,
,,,ГрЕ - гръцки език,,ИИ - изобразително изкуство,,,,,,
,,,РумЕ - румънски език,,ЧЕз - чужд език,,,,,,
,,,НорвЕ - норвежки език,,Муз - музика,,,,,,
,,,ДатЕ - датски език,,СПО или ФВС - спорт /физическо възпитание и спорт/,,,,,,
